'14609','0','20','-1',NULL,NULL,NULL,'0','1','0','0','2','Simferopol668001',NULL,'1','AO_NEFTEtrejding_668001_MmSIMFER','0','1','26','1','0','1','-rb884008t2664','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','21','-1',NULL,NULL,NULL,'0','1','0','0','2','Simferopol668002',NULL,'1','AO_NEFTEtrejding_668002_MmSIMFER','0','1','26','1','0','1','-hsdk5boa439vc','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','22','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669007',NULL,'1','GORODgerojSIMFEROPOL669007','0','1','26','1','0','1','-f4fq7q2l85om8','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','urn:uuid:00000000-0000-0000-32633231-6c198fb123d6','200','0','0','0','','0','0'
'14609','0','23','',NULL,NULL,NULL,'0','1','0','0','2','simferopol669016',NULL,'1','GORODgerojSIMFEROPOL669016','0','1','26','1','0','1','-f4fq7q2l860na','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','24','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669019',NULL,'1','GORODgerojSIMFEROPOL669019','0','1','26','1','0','1','-9kde7nak37lvf','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','25','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669084',NULL,'1','GORODgerojSIMFEROPOL669084','0','1','26','1','0','1','-ob9cme6ivjkrf','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','26','-1',NULL,NULL,NULL,'0','1','0','0','2','Simferopol_667575',NULL,'1','SIMF_Volja_667_575_TeleSISTEMY','0','1','26','1','0','1','-bcgqvlj592664','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','27','-1',NULL,NULL,NULL,'0','1','0','0','2','Simferopol_668777',NULL,'1','TeleSISTEMY_668_777_SIMF_Volja','0','1','26','1','0','1','-bcgqvlj592664','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','28','-1',NULL,NULL,NULL,'0','7','0','0','2','simf_Murava_FAX_668800_mns',NULL,'1','_Hndfpq8bv1_jqsxp_668800_powe_','0','1','26','1','0','1','-kb84mcmhphia7','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','29','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669469',NULL,'1','GORODgerojSIMFEROPOL669469','0','1','26','1','0','1','-eseonpukskni8','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','30','',NULL,NULL,NULL,'0','7','0','0','2','_jqwnbcSimf_3652668386',NULL,'1','_Fbv6_gdbwevql_KRON_668386_mazn','0','1','26','1','0','1','-9s1jcah3p1tv1','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','31','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669024',NULL,'1','GORODsimfFSOSorm669024','0','1','26','1','0','2','-8k1hs99fnkkq7','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','32','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol668550',NULL,'1','GORODgerojSIMFEROPOL668550','0','1','26','1','0','1','-rb88420ot667c','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','33','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669219',NULL,'1','AUDITcenterSIMFEROPOL669219','0','1','26','1','0','2','-mre7d1p5bi3i3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','34','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol669217',NULL,'1','coriolanSIMFEROPOL669217','0','1','26','1','0','2','-dcl8sk1kt5vea','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','35','-1',NULL,NULL,NULL,'0','7','0','0','2','_o3mnmdf_TEST_Saki70439',NULL,'1','_hqwygdfsnm77HGAsvbpertmvn_','0','1','26','1','0','1','-1sv2c6h9939u4','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','36','-1',NULL,NULL,NULL,'0','14','0','0','2','simferopol669001',NULL,'1','GORODgerojSIMFEROPOL669001','0','1','26','1','0','1','-tjam6hqi177fc','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','37','-1',NULL,NULL,NULL,'0','1','0','0','2','Simferopol_668_060',NULL,'1','SIMFER_prom_668060_Mm_BEZOPASN_','0','1','26','1','0','1','-9ce0jhfmt5dvd','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','38','-1',NULL,NULL,NULL,'0','1','0','0','2','772739',NULL,'1','_hvBd8erAms_kw_365_2_7_72_739_Mm','0','1','26','1','0','1','-rb88420gt4m68','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','39','-1',NULL,NULL,NULL,'0','1','0','0','2','772740',NULL,'1','Pomai72hBd_mqv_365_2_7_72_740_Mm','0','1','26','1','0','1','-rb88420gt4m68','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','40','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol668212',NULL,'1','gorodgeroj668212','0','1','26','1','0','2','-24am4pr5bi123','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','41','-1',NULL,NULL,NULL,'0','1','0','0','2','simferopol668213',NULL,'1','gorodgeroj668213','0','1','26','1','0','2','-24am4pr5bi123','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','42',NULL,NULL,NULL,NULL,'0','1','0','0','2','Simferopol669107',NULL,'1','GORODgerojSIMFEROPOL669107','0','1','26','1','0','2','-1sv2c6hl961va','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','43',NULL,NULL,NULL,NULL,'0','1','0','0','2','YaLTA_222440',NULL,'1','KINO_YALTA_222440_planeta-Mm','0','1','26','1','0','1',NULL,'5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','44',NULL,NULL,NULL,NULL,'0','7','0','0','2','GOROD_GEROJ_simferopol_669294',NULL,'1','GOROD_SIMFEROPOL_669_294_Miranda','0','0','26','1','0','2','-9kde7nak81lu7','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','45','-1',NULL,NULL,NULL,'0','1','0','0','2','YaLTA_222_469',NULL,'1','Gorod_YALTA_adidaS_222_469_Mm','0','1','26','1','0','2','-ds2rcchk16vea','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','46','-1',NULL,NULL,NULL,'0','1','0','0','2','YalTA_222_470',NULL,'1','adiDAS_Gorod_222_469_Mm_yalTA','0','1','26','1','0','2','-e43tsclk2mvia','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','47','-1',NULL,NULL,NULL,'0','1','0','0','2','YALTA_222_471',NULL,'1','YALTA_gorod_222_471_adidas_Mm','0','1','26','1','0','2','-hs33dehl961va','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','48','-1',NULL,NULL,NULL,'0','1','0','0','2','YaLtA_222_472',NULL,'1','YALTA_adidas_gorod_222_471_Mm','0','1','26','1','0','2','-i445tellam13b','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','49','-1',NULL,NULL,NULL,'0','7','0','0','2','YaLTA_222_221',NULL,'1','GOROD_geroj_YALTA_222_221_artek','0','1','26','1','0','1','-5s0bc8hmh63fb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','50','',NULL,NULL,NULL,'0','1','0','0','2','SiMfErOpOl667266',NULL,'1','kontinent_667266_OKONNYJ_SimfeR','0','1','26','1','0','1','-3ce8fn0ud0i7f','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','51','-1',NULL,NULL,NULL,'0','1','0','0','2','667757',NULL,'1','Gjjwenv8F','0','1','26','1','0','1','-dscc5tb8t1nf0','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','52','-1',NULL,NULL,NULL,'0','1','0','0','2','667787',NULL,'1','_Y2nqpKld','0','1','26','1','0','1','-dscc5tb8t1nf0','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','53','-1',NULL,NULL,NULL,'0','1','0','0','2','668888',NULL,'1','_LeTmLaqd','0','1','26','1','0','1','-3cao4o37j1i7f','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','54','-1',NULL,NULL,NULL,'0','1','0','0','2','667577',NULL,'1','_wRtnncao','0','1','26','1','0','1','-a4c6lrv7qh524','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','55','-1',NULL,NULL,NULL,'0','1','0','0','2','667477',NULL,'1','_oqNgsdfg','0','1','26','1','0','1','-a4c6lrv7qh524','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','56','',NULL,NULL,NULL,'0','1','0','0','2','F92262',NULL,'1','EW9j6hSeT','0','1','26','1','0','1','-o3guaadhpk4rb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','57',NULL,NULL,NULL,NULL,'0','1','0','0','2','_H5gc8a',NULL,'1','_J7h_Bx9w','0','1','26','1','0','1','-lj866dqhp2je7','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','58','',NULL,NULL,NULL,'0','1','0','0','2','Y222454',NULL,'1','GfYTmPSWM','0','1','26','1','0','1','-sj8a4188vi6a4','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','59','-1',NULL,NULL,NULL,'0','1','0','0','2','_siMferOPoL_7_725_55_TerminaL_',NULL,'1','_GffRT_77_255_5_TeRmiNAL_MMmm','0','1','26','1','0','1','-acn7b1a57i524','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','60','-1',NULL,NULL,NULL,'0','1','0','0','2','yaroSLAviCH_YALTA_3654_222150',NULL,'1','_pfs7n9_pao_YaRoslaVich_222150_p','0','1','26','1','0','1','-2cj7ri6prih27','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','61','-1',NULL,NULL,NULL,'0','1','0','0','2','_JQQ_Simfe_Lksnc_667285',NULL,'1','_qM7Bdfjken_OStin_pnfgdbcZLasrb_','0','1','26','1','0','1','-34ku51e5c5q69','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','62','',NULL,NULL,NULL,'0','1','0','0','2','_S_i_M_Feropol_ForsaGE_799_79_9',NULL,'1','_W3bxZ8SL_FoRsaGe_15HkqW_799799_','0','1','26','1','0','1','-ici0oqqpbn93d','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','63','-1',NULL,NULL,NULL,'0','1','0','0','2','_S_iMFeropol_NETinvest_772_7_7_3',NULL,'1','_bxZ8SL_netINveST_1H5QKW_772773_','0','1','26','1','0','1','-dkkt2kj412vf2','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','64','-1',NULL,NULL,NULL,'0','7','0','0','2','_Kqlnc_EvpaTOR_92030',NULL,'1','_Rb7FaLsk_92030_Merc_9jqbwxvcu_','0','1','26','1','0','1','-9s1jcah7p25u3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','65','-1',NULL,NULL,NULL,'0','7','0','0','2','_aczO7_Evpatorijz_92031',NULL,'1','_Rb7FaLsk_92031_Itrqn_MercurIJ_1','0','1','26','1','0','1','-9s1jcah7p25u3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','66','-1',NULL,NULL,NULL,'0','7','0','0','2','_pqbcdfjh_EVPATOR_92032',NULL,'1','_Rb7FaLsk_92032_N6M8ebnmerkur_','0','1','26','1','0','1','-9s1jcah7p25u3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','67','-1',NULL,NULL,NULL,'0','7','0','0','2','_qbdJvas_evpator_92033',NULL,'1','_Rb7FaLsk_92033_MerKURz_7bas','0','1','26','1','0','1','-9s1jcah7p25u3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','68','-1',NULL,NULL,NULL,'0','7','0','0','2','36569_hqnbcvm_Evpatorijz',NULL,'1','_Rb7FaLsk_92034_MgaBvc_mercurz_','0','1','26','1','0','1','-9s1jcah7p25u3','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','69','-1',NULL,NULL,NULL,'0','1','0','0','2','_SimFerOPOL_667_788',NULL,'1','KDS_simfer_667_788_Mm_kds_SIMF','0','1','26','1','0','2','-t3g1n1i412vf2','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','70','-1',NULL,NULL,NULL,'0','1','0','0','2','simfe_ROpol_669250',NULL,'1','GoRODgeROJ_simfeROPOL_66_92_50_M','0','1','26','1','0','2','-9s1jcahjp5tu9','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','71','-1',NULL,NULL,NULL,'0','1','0','0','2','simFEROpol_adidas_669251',NULL,'1','GORODgerOJsimFEropol_669251_adid','0','1','26','1','0','2','-a42lsaljqlt2a','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','72','-1',NULL,NULL,NULL,'0','1','0','0','2','SIMFERopol_ribok_669248',NULL,'1','GoRoD_simFEropol_ribok_669_248_M','0','1','26','1','0','2','-prtib2hjp5tu9','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','73','-1',NULL,NULL,NULL,'0','1','0','0','2','GOrod_SIMfer_RiBOK_669249',NULL,'1','SiMferRopOL_RIBOK_66924_9_ADidaS','0','1','26','1','0','2','-q3ukr2ljqlt2a','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','74','-1',NULL,NULL,NULL,'0','7','0','0','2','_SimFeropol_3652_667110',NULL,'1','_UnivER_KrasnoDAR_667110_mvd_Mm','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','75','-1',NULL,NULL,NULL,'0','7','0','0','2','SIMFEROpol_3652_667111',NULL,'1','_UnivER_KrasnoDAR_667111_MM_mvD','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','76','-1',NULL,NULL,NULL,'0','7','0','0','2','simFERoPol_3652_667112',NULL,'1','_UnivER_KrasnoDAR_667112_MvD_mm','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','77','-1',NULL,NULL,NULL,'0','7','0','0','2','siMfERopol_3652_667113',NULL,'1','_UnivER_KrasnoDAR_667113_SIMF_mm','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','78','-1',NULL,NULL,NULL,'0','7','0','0','2','Evpator_36569_92000',NULL,'1','_mvd_uniVER_92000_Mm_KREvPATOR','0','1','26','1','0','2','-hs33dehp979vc','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','79','-1',NULL,NULL,NULL,'0','7','0','0','2','evPATOR_36569_92003',NULL,'1','MVD_uniVER_92003_EVpator_krasnod','0','1','26','1','0','2','-hs33dehp979vc','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','80','-1',NULL,NULL,NULL,'0','7','0','0','2','evpatoR_36569_92004',NULL,'1','MVD_KRASnodar_uniVER_92004_evpat','0','1','26','1','0','1','-i445teppbn93d','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','81','-1',NULL,NULL,NULL,'0','7','0','0','2','Evpator_36569_92005',NULL,'1','EvPATOR_mvd_uniVER_92003_Mm_KR','0','1','26','1','0','1','-jc47dftpc7a7d','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','82','-1',NULL,NULL,NULL,'0','7','0','0','2','SIMFEROPOL_3652_667_120',NULL,'1','mvD_SImFeRoPoL_667120_uniVER_mm','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','83','-1',NULL,NULL,NULL,'0','7','0','0','2','SIMFEROPOL_3652_667_121',NULL,'1','mvD_SImFeRoPoL_667121_MM_KrasNOD','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','84','-1',NULL,NULL,NULL,'0','7','0','0','2','SIMFEROPOL_3652_667_123',NULL,'1','mvD_uniVER_SImFeRoPoL_667123_MM','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','85','-1',NULL,NULL,NULL,'0','7','0','0','2','SIMFEROPOL_3652_667_127',NULL,'1','KRasnodmvD_SImFeRoPoL_667127_MM','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','86','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667_135',NULL,'1','_KrasNOdar_SIMFER_667_135_mvd','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','87','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652667139',NULL,'1','_MVD_Miran_667139_Simf_univer','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','88','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_365_2667_142',NULL,'1','_uNIver_667142_simfer_MVD_Krasno','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','89','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667_148',NULL,'1','_mvd_UniVeR_667148_simferopol_MM','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','90','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667150',NULL,'1','_KrasnoDAR_667150_simf_univermvd','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','91','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667154',NULL,'1','_sIMFer_MVD_vbhas9378_667154','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','92','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667155',NULL,'1','_sIMFer_MVD_667155_jgf_eq4h5fj','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','93','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667156',NULL,'1','_krsnodyr_univeSIMFER_mVd_667156','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
'14609','0','94','-1',NULL,NULL,NULL,'0','7','0','0','2','SimFeropol_3652_667158',NULL,'1','_krsnodyr_SIMFER_mVd_667158_MIRA','0','1','26','1','0','1','-9s1jcahnp65vb','5060','0',NULL,'0',NULL,'1',NULL,NULL,'0','0','0','','200','0','0','0','','0','0'
